Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
15876,45,2,185.4,3,Potential Loyalists
15878,197,49,310.46,0,At-Risk Customers
15879,40,175,903.11,3,Potential Loyalists
15880,5,103,306.43,3,Potential Loyalists
15882,4,51,904.02,3,Potential Loyalists
15884,68,13,101.8,3,Potential Loyalists
15885,52,83,684.02,3,Potential Loyalists
15886,52,40,573.66,3,Potential Loyalists
15887,96,29,594.05,0,At-Risk Customers
15888,36,22,139.0,3,Potential Loyalists
15889,5,298,1230.59,3,Potential Loyalists
15890,30,7,180.55,3,Potential Loyalists
15892,305,37,102.7,2,Hibernating / Low-Value
15894,5,38,156.74,3,Potential Loyalists
15898,3,594,3994.14,3,Potential Loyalists
15899,4,3,43.5,3,Potential Loyalists
15900,49,73,379.23,3,Potential Loyalists
15901,87,52,302.54,3,Potential Loyalists
15902,16,17,124.85,3,Potential Loyalists
15903,14,20,1468.08,3,Potential Loyalists
15905,179,22,114.69,0,At-Risk Customers
15906,10,40,678.15,3,Potential Loyalists
15908,148,38,169.34,0,At-Risk Customers
15910,36,354,1273.76,3,Potential Loyalists
15911,259,252,1598.79,2,Hibernating / Low-Value
15912,72,70,493.7,3,Potential Loyalists
15913,170,1,6.3,0,At-Risk Customers
15914,14,11,53.230000000000004,3,Potential Loyalists
15915,37,142,368.02,3,Potential Loyalists
15916,2,156,1390.28,3,Potential Loyalists
15917,242,141,386.68,2,Hibernating / Low-Value
15918,267,21,248.65,2,Hibernating / Low-Value
15919,4,48,245.22,3,Potential Loyalists
15920,60,41,260.94,3,Potential Loyalists
15921,32,51,329.68,3,Potential Loyalists
15922,9,8,223.4,3,Potential Loyalists
15923,8,18,86.25,3,Potential Loyalists
15924,367,13,77.75,2,Hibernating / Low-Value
15926,178,5,82.53999999999999,0,At-Risk Customers
15927,283,16,109.95,2,Hibernating / Low-Value
15928,292,10,140.53,2,Hibernating / Low-Value
15931,64,13,199.95,3,Potential Loyalists
15934,53,9,484.86,3,Potential Loyalists
15936,15,18,257.29,3,Potential Loyalists
15938,92,20,310.33,3,Potential Loyalists
15939,10,70,1262.87,3,Potential Loyalists
15941,273,6,405.0,2,Hibernating / Low-Value
15943,285,12,271.28999999999996,2,Hibernating / Low-Value
15944,29,26,767.7,3,Potential Loyalists
15945,1,24,398.35999999999996,3,Potential Loyalists
15946,138,4,225.76,0,At-Risk Customers
15948,60,34,530.45,3,Potential Loyalists
15950,11,276,4269.68,3,Potential Loyalists
15951,17,15,262.35,3,Potential Loyalists
15953,5,67,880.2,3,Potential Loyalists
15954,225,20,190.75,2,Hibernating / Low-Value
15955,8,172,3911.97,3,Potential Loyalists
15956,187,17,291.2,0,At-Risk Customers
15957,56,108,492.26,3,Potential Loyalists
15958,39,66,377.89,3,Potential Loyalists
15959,318,76,528.54,2,Hibernating / Low-Value
15960,10,23,335.25,3,Potential Loyalists
15961,15,37,247.97,3,Potential Loyalists
15962,85,58,295.83,3,Potential Loyalists
15964,299,21,272.96,2,Hibernating / Low-Value
15965,3,239,1777.4,3,Potential Loyalists
15966,86,27,426.53,3,Potential Loyalists
15967,15,397,2313.82,3,Potential Loyalists
15968,24,81,340.4,3,Potential Loyalists
15969,61,11,243.7,3,Potential Loyalists
15970,234,9,182.72,2,Hibernating / Low-Value
15971,360,1,59.4,2,Hibernating / Low-Value
15972,92,133,1293.67,3,Potential Loyalists
15973,2,7,195.1,3,Potential Loyalists
15976,46,286,1119.6,3,Potential Loyalists
15978,68,67,1639.38,3,Potential Loyalists
15979,238,19,291.3,2,Hibernating / Low-Value
15980,126,37,1127.6,0,At-Risk Customers
15981,37,168,4769.59,3,Potential Loyalists
15982,241,43,301.81,2,Hibernating / Low-Value
15983,1,188,1751.2,3,Potential Loyalists
15984,4,429,3779.29,3,Potential Loyalists
15985,72,58,1261.34,3,Potential Loyalists
15986,17,11,186.29999999999998,3,Potential Loyalists
15987,4,56,230.85,3,Potential Loyalists
15988,187,98,566.66,0,At-Risk Customers
15989,11,82,297.86,3,Potential Loyalists
15990,130,121,1070.59,0,At-Risk Customers
15991,170,4,79.6,0,At-Risk Customers
15992,32,51,854.61,3,Potential Loyalists
15994,47,75,725.36,3,Potential Loyalists
15995,50,104,536.79,3,Potential Loyalists
15996,2,77,548.23,3,Potential Loyalists
15998,29,902,4776.26,3,Potential Loyalists
15999,371,1,20.4,2,Hibernating / Low-Value
16001,17,28,570.64,3,Potential Loyalists
16002,261,41,156.46,2,Hibernating / Low-Value
16003,17,91,2047.47,3,Potential Loyalists
16004,110,80,1823.24,0,At-Risk Customers
16005,11,292,1779.23,3,Potential Loyalists
16006,23,74,245.77,3,Potential Loyalists
16007,19,276,1313.77,3,Potential Loyalists
16008,18,206,4282.79,3,Potential Loyalists
16010,12,213,1316.56,3,Potential Loyalists
16011,2,237,2336.95,3,Potential Loyalists
16012,37,144,1521.3,3,Potential Loyalists
16013,31,18,623.65,3,Potential Loyalists
16014,44,144,447.99,3,Potential Loyalists
16016,2,137,839.93,3,Potential Loyalists
16017,53,95,1195.2,3,Potential Loyalists
16018,32,24,126.63,3,Potential Loyalists
16019,17,185,8004.95,3,Potential Loyalists
16021,31,141,480.7,3,Potential Loyalists
16024,47,21,60.459999999999994,3,Potential Loyalists
16027,217,6,209.39999999999998,0,At-Risk Customers
16028,231,5,82.2,2,Hibernating / Low-Value
16029,8,19,1995.1200000000001,3,Potential Loyalists
16032,92,207,1889.09,3,Potential Loyalists
16033,5,248,1624.18,3,Potential Loyalists
16034,30,32,307.27,3,Potential Loyalists
16035,196,15,115.33,0,At-Risk Customers
16036,60,75,1383.47,3,Potential Loyalists
16037,180,30,454.82,0,At-Risk Customers
16039,59,31,438.5,3,Potential Loyalists
16040,66,57,1010.75,3,Potential Loyalists
16042,15,52,927.48,3,Potential Loyalists
16043,18,25,712.8,3,Potential Loyalists
16044,71,19,340.84,3,Potential Loyalists
16045,52,54,1081.64,3,Potential Loyalists
16046,198,18,168.79,0,At-Risk Customers
16048,9,36,818.79,3,Potential Loyalists
16049,11,183,652.19,3,Potential Loyalists
16050,19,11,162.8,3,Potential Loyalists
16051,317,12,188.44,2,Hibernating / Low-Value
16053,49,95,1819.61,3,Potential Loyalists
16054,54,43,703.61,3,Potential Loyalists
16057,155,92,1490.18,0,At-Risk Customers
16058,42,2,62.7,3,Potential Loyalists
16059,3,234,1619.26,3,Potential Loyalists
16060,66,19,349.15,3,Potential Loyalists
16061,67,2,29.75,3,Potential Loyalists
16062,15,113,1546.17,3,Potential Loyalists
16064,361,18,111.0,2,Hibernating / Low-Value
16065,1,351,1862.83,3,Potential Loyalists
16067,198,66,2655.9900000000002,0,At-Risk Customers
16068,229,38,112.98,2,Hibernating / Low-Value
16069,53,24,436.4,3,Potential Loyalists
16071,163,51,739.61,0,At-Risk Customers
16072,64,486,2844.92,3,Potential Loyalists
16074,26,20,185.15,3,Potential Loyalists
16075,138,34,604.73,0,At-Risk Customers
16077,261,1,66.0,2,Hibernating / Low-Value
16078,305,37,278.75,2,Hibernating / Low-Value
16080,21,19,367.5,3,Potential Loyalists
16081,2,161,1380.37,3,Potential Loyalists
16082,306,15,91.8,2,Hibernating / Low-Value
16083,18,36,652.1999999999999,3,Potential Loyalists
16085,16,194,1148.27,3,Potential Loyalists
16086,3,93,1630.37,3,Potential Loyalists
16087,45,2,128.16,3,Potential Loyalists
16088,227,2,88.35,2,Hibernating / Low-Value
16089,22,47,229.59,3,Potential Loyalists
16090,260,16,142.16,2,Hibernating / Low-Value
16092,140,35,663.04,0,At-Risk Customers
16094,11,105,1770.03,3,Potential Loyalists
16095,92,30,447.05,3,Potential Loyalists
16096,52,47,822.75,3,Potential Loyalists
16098,9,76,1137.53,3,Potential Loyalists
16099,53,24,573.7,3,Potential Loyalists
16100,98,37,582.64,0,At-Risk Customers
16101,70,107,1721.71,3,Potential Loyalists
16103,25,134,3723.7599999999998,3,Potential Loyalists
16104,54,191,2225.29,3,Potential Loyalists
16105,74,83,1569.1299999999999,3,Potential Loyalists
16108,70,81,1306.57,3,Potential Loyalists
16109,334,7,115.19999999999999,2,Hibernating / Low-Value
16110,158,86,364.89,0,At-Risk Customers
16111,64,74,511.48,3,Potential Loyalists
16115,33,142,864.27,3,Potential Loyalists
16117,38,57,387.34,3,Potential Loyalists
16118,288,6,271.44,2,Hibernating / Low-Value
16119,30,29,682.33,3,Potential Loyalists
16120,58,47,566.5699999999999,3,Potential Loyalists
16121,26,145,570.18,3,Potential Loyalists
16122,2,24,303.06,3,Potential Loyalists
16124,54,63,1294.89,3,Potential Loyalists
16125,3,276,3889.41,3,Potential Loyalists
16126,15,226,5676.2,3,Potential Loyalists
16127,362,34,132.31,2,Hibernating / Low-Value
16128,16,87,1501.75,3,Potential Loyalists
16129,43,90,1185.69,3,Potential Loyalists
16130,58,44,772.43,3,Potential Loyalists
16131,11,108,4162.19,3,Potential Loyalists
16132,180,11,193.4,0,At-Risk Customers
16133,12,145,3588.53,3,Potential Loyalists
16134,59,77,1339.54,3,Potential Loyalists
16135,219,17,280.4,0,At-Risk Customers
16136,299,6,97.5,2,Hibernating / Low-Value
16137,316,28,422.7,2,Hibernating / Low-Value
16138,14,27,409.4,3,Potential Loyalists
16139,358,24,425.73,2,Hibernating / Low-Value
16140,7,32,673.06,3,Potential Loyalists
16141,53,16,252.79,3,Potential Loyalists
16143,5,113,1930.99,3,Potential Loyalists
16145,24,145,2455.96,3,Potential Loyalists
16146,84,12,212.25,3,Potential Loyalists
16147,36,105,1801.34,3,Potential Loyalists
16148,72,5,218.5,3,Potential Loyalists
16149,65,10,105.22,3,Potential Loyalists
16150,8,113,1865.97,3,Potential Loyalists
16153,56,120,2254.48,3,Potential Loyalists
16155,17,42,646.45,3,Potential Loyalists
16156,18,116,2420.27,3,Potential Loyalists
16158,158,28,490.9,0,At-Risk Customers
16159,106,37,817.54,0,At-Risk Customers
16161,4,653,6778.5,3,Potential Loyalists
16163,1,56,1300.98,3,Potential Loyalists
16166,64,21,402.98,3,Potential Loyalists
16167,50,54,1040.83,3,Potential Loyalists
16168,5,170,3814.0,3,Potential Loyalists
16170,31,286,4438.82,3,Potential Loyalists
16172,109,40,682.15,0,At-Risk Customers
16174,127,32,753.7,0,At-Risk Customers
16175,107,39,759.05,0,At-Risk Customers
16176,57,66,1685.94,3,Potential Loyalists
16177,72,94,1710.71,3,Potential Loyalists
16178,37,15,323.2,3,Potential Loyalists
16180,114,131,2435.95,0,At-Risk Customers
16182,226,2,40.08,2,Hibernating / Low-Value
16183,30,23,609.5,3,Potential Loyalists
16185,200,8,104.36,0,At-Risk Customers
16186,8,297,4671.9,3,Potential Loyalists
16188,44,6,95.85,3,Potential Loyalists
16190,30,99,2017.45,3,Potential Loyalists
16191,11,32,1534.21,3,Potential Loyalists
16192,371,9,292.8,2,Hibernating / Low-Value
16193,46,18,301.03,3,Potential Loyalists
16194,11,5,209.1,3,Potential Loyalists
16195,359,16,323.25,2,Hibernating / Low-Value
16196,124,4,93.3,0,At-Risk Customers
16197,105,77,1530.86,0,At-Risk Customers
16198,73,18,629.36,3,Potential Loyalists
16199,28,9,546.75,3,Potential Loyalists
16200,18,423,4009.55,3,Potential Loyalists
16201,51,12,223.15,3,Potential Loyalists
16202,53,92,1613.6,3,Potential Loyalists
16203,8,38,449.23,3,Potential Loyalists
16204,16,50,482.99,3,Potential Loyalists
16205,32,93,678.61,3,Potential Loyalists
16206,23,164,1781.94,3,Potential Loyalists
16208,30,170,2184.59,3,Potential Loyalists
16209,18,12,205.3,3,Potential Loyalists
16210,4,97,2818.35,3,Potential Loyalists
16211,74,12,243.57,3,Potential Loyalists
16212,254,33,540.32,2,Hibernating / Low-Value
16214,71,47,789.3,3,Potential Loyalists
16218,9,75,1261.07,3,Potential Loyalists
16221,3,150,1123.5,3,Potential Loyalists
16222,357,22,482.55,2,Hibernating / Low-Value
16223,10,121,953.2,3,Potential Loyalists
16224,23,15,218.70000000000002,3,Potential Loyalists
16225,38,162,1685.8899999999999,3,Potential Loyalists
16226,14,22,399.15,3,Potential Loyalists
16227,130,27,686.0,0,At-Risk Customers
16228,21,48,602.05,3,Potential Loyalists
16229,17,127,1817.46,3,Potential Loyalists
16231,15,100,1064.3,3,Potential Loyalists
16232,56,53,1018.89,3,Potential Loyalists
16233,15,42,781.88,3,Potential Loyalists
16234,112,14,313.28,0,At-Risk Customers
16235,11,59,960.45,3,Potential Loyalists
16237,73,7,136.65,3,Potential Loyalists
16238,58,6,63.66,3,Potential Loyalists
16239,18,8,390.8,3,Potential Loyalists
16241,5,316,1443.79,3,Potential Loyalists
16242,17,373,3591.76,3,Potential Loyalists
16244,8,63,1056.6299999999999,3,Potential Loyalists
16246,95,85,718.65,0,At-Risk Customers
16250,9,25,401.94,3,Potential Loyalists
16251,148,20,128.31,0,At-Risk Customers
16252,18,20,285.14,3,Potential Loyalists
16253,56,152,2568.85,3,Potential Loyalists
16254,14,71,941.67,3,Potential Loyalists
16255,1,247,2003.09,3,Potential Loyalists
16256,129,6,307.1,0,At-Risk Customers
16258,23,187,4989.47,3,Potential Loyalists
16259,46,92,351.29,3,Potential Loyalists
16261,22,44,312.62,3,Potential Loyalists
16262,14,43,707.55,3,Potential Loyalists
16263,59,22,247.43,3,Potential Loyalists
16264,74,61,740.18,3,Potential Loyalists
16265,22,68,1105.37,3,Potential Loyalists
16266,59,41,614.81,3,Potential Loyalists
16267,227,4,87.89999999999999,2,Hibernating / Low-Value
16269,73,50,678.15,3,Potential Loyalists
16271,106,168,1968.21,0,At-Risk Customers
16273,292,10,145.29,2,Hibernating / Low-Value
16274,9,59,234.55,3,Potential Loyalists
16275,110,68,1284.28,0,At-Risk Customers
16276,115,12,355.28,0,At-Risk Customers
16277,369,16,95.84,2,Hibernating / Low-Value
16278,116,19,315.96,0,At-Risk Customers
16279,21,227,3904.38,3,Potential Loyalists
16280,361,15,218.15,2,Hibernating / Low-Value
16281,59,12,368.4,3,Potential Loyalists
16282,123,14,525.96,0,At-Risk Customers
16283,54,425,2810.31,3,Potential Loyalists
16284,29,30,205.8,3,Potential Loyalists
16285,282,31,176.9,2,Hibernating / Low-Value
16286,113,16,311.05,0,At-Risk Customers
16287,12,20,474.6,3,Potential Loyalists
16288,106,5,89.4,0,At-Risk Customers
16289,98,21,136.31,0,At-Risk Customers
16290,100,109,1486.95,0,At-Risk Customers
16292,16,27,522.28,3,Potential Loyalists
16293,3,110,2105.31,3,Potential Loyalists
16294,112,8,126.05,0,At-Risk Customers
16296,262,70,1214.17,2,Hibernating / Low-Value
16298,33,14,235.15,3,Potential Loyalists
16299,113,12,193.65,0,At-Risk Customers
16300,66,246,1356.98,3,Potential Loyalists
16301,372,6,107.33,2,Hibernating / Low-Value
16303,28,121,2408.44,3,Potential Loyalists
16304,330,23,357.79,2,Hibernating / Low-Value
16306,3,27,470.85,3,Potential Loyalists
16307,65,70,1112.84,3,Potential Loyalists
16310,50,26,421.83,3,Potential Loyalists
16312,68,9,158.4,3,Potential Loyalists
16314,25,54,1162.0,3,Potential Loyalists
16315,172,7,146.49,0,At-Risk Customers
16316,16,133,2240.75,3,Potential Loyalists
16317,186,40,657.71,0,At-Risk Customers
16320,89,162,3776.8,3,Potential Loyalists
16321,262,11,230.9,2,Hibernating / Low-Value
16323,213,1,81.36,0,At-Risk Customers
16325,60,95,2171.71,3,Potential Loyalists
16326,19,161,1425.33,3,Potential Loyalists
16327,5,615,6241.56,3,Potential Loyalists
16328,199,16,310.83,0,At-Risk Customers
16329,63,111,1299.8700000000001,3,Potential Loyalists
16330,60,77,364.52,3,Potential Loyalists
16331,68,19,482.85,3,Potential Loyalists
16332,67,41,360.39,3,Potential Loyalists
16334,128,56,256.06,0,At-Risk Customers
16335,187,343,2275.25,0,At-Risk Customers
16336,56,44,1476.71,3,Potential Loyalists
16340,75,220,920.24,3,Potential Loyalists
16341,73,64,1140.24,3,Potential Loyalists
16343,43,35,241.89000000000001,3,Potential Loyalists
16344,145,44,741.3199999999999,0,At-Risk Customers
16345,119,73,623.33,0,At-Risk Customers
16346,21,13,207.0,3,Potential Loyalists
16347,24,241,2270.21,3,Potential Loyalists
16348,66,29,265.29,3,Potential Loyalists
16350,10,57,977.91,3,Potential Loyalists
16351,47,173,2954.33,3,Potential Loyalists
16353,10,69,1890.95,3,Potential Loyalists
16354,15,99,654.35,3,Potential Loyalists
16355,11,45,323.25,3,Potential Loyalists
16356,12,28,204.1,3,Potential Loyalists
16357,17,13,209.49,3,Potential Loyalists
16358,30,43,832.03,3,Potential Loyalists
16359,12,53,659.4300000000001,3,Potential Loyalists
16362,73,12,192.27,3,Potential Loyalists
16365,3,65,1161.75,3,Potential Loyalists
16366,218,52,933.8299999999999,0,At-Risk Customers
16367,19,98,550.35,3,Potential Loyalists
16368,71,22,142.78,3,Potential Loyalists
16369,72,49,1056.6,3,Potential Loyalists
16371,84,10,135.9,3,Potential Loyalists
16372,45,235,942.78,3,Potential Loyalists
16373,18,29,309.49,3,Potential Loyalists
16374,38,229,1042.27,3,Potential Loyalists
16375,106,13,104.0,0,At-Risk Customers
16381,31,63,236.0,3,Potential Loyalists
16382,44,38,215.75,3,Potential Loyalists
16383,32,297,1997.88,3,Potential Loyalists
16384,65,46,715.41,3,Potential Loyalists
16385,2,76,454.82,3,Potential Loyalists
16386,23,53,632.37,3,Potential Loyalists
16387,31,81,611.07,3,Potential Loyalists
16388,289,13,186.05,2,Hibernating / Low-Value
16390,172,18,352.75,0,At-Risk Customers
16391,36,322,1005.46,3,Potential Loyalists
16392,49,102,514.96,3,Potential Loyalists
16393,5,453,2492.9,3,Potential Loyalists
16395,29,428,1903.61,3,Potential Loyalists
16396,112,8,137.8,0,At-Risk Customers
16397,264,10,107.92999999999999,2,Hibernating / Low-Value
16399,25,39,213.09,3,Potential Loyalists
16400,31,223,1849.92,3,Potential Loyalists
16401,15,165,1683.83,3,Potential Loyalists
16402,5,54,179.15,3,Potential Loyalists
16406,86,93,340.21,3,Potential Loyalists
16407,25,58,623.57,3,Potential Loyalists
16408,227,45,231.93,2,Hibernating / Low-Value
16409,16,536,3120.77,3,Potential Loyalists
16410,370,1,25.2,2,Hibernating / Low-Value
16411,5,161,685.59,3,Potential Loyalists
16412,29,98,463.6,3,Potential Loyalists
16413,11,37,254.03,3,Potential Loyalists
16414,67,56,403.61,3,Potential Loyalists
16415,219,106,490.04,0,At-Risk Customers
16416,26,95,1237.67,3,Potential Loyalists
16417,128,1,35.7,0,At-Risk Customers
16418,44,62,354.87,3,Potential Loyalists
16419,213,37,330.71,0,At-Risk Customers
16420,32,1,33.0,3,Potential Loyalists
16421,12,28,365.72,3,Potential Loyalists
16422,5,137,4086.02,3,Potential Loyalists
16424,18,7,249.5,3,Potential Loyalists
16428,49,132,607.13,3,Potential Loyalists
16430,17,18,632.94,3,Potential Loyalists
16433,44,17,200.26,3,Potential Loyalists
16434,82,65,802.26,3,Potential Loyalists
16435,148,109,682.47,0,At-Risk Customers
16436,304,41,329.34,2,Hibernating / Low-Value
16437,17,21,301.25,3,Potential Loyalists
16439,358,8,270.9,2,Hibernating / Low-Value
16440,129,25,216.3,0,At-Risk Customers
16441,53,60,607.83,3,Potential Loyalists
16442,240,73,248.63,2,Hibernating / Low-Value
16444,26,278,2590.05,3,Potential Loyalists
16445,22,129,372.22,3,Potential Loyalists
16447,226,35,487.43,2,Hibernating / Low-Value
16448,107,32,178.98,0,At-Risk Customers
16450,220,27,926.75,0,At-Risk Customers
16451,197,50,736.23,0,At-Risk Customers
16452,266,18,332.17,2,Hibernating / Low-Value
16453,166,13,219.06,0,At-Risk Customers
16454,242,2,24.05,2,Hibernating / Low-Value
16455,7,118,2159.45,3,Potential Loyalists
16456,9,277,3311.88,3,Potential Loyalists
16458,11,178,2168.85,3,Potential Loyalists
16459,365,4,61.35,2,Hibernating / Low-Value
16461,226,224,1256.19,2,Hibernating / Low-Value
16465,56,47,739.9399999999999,3,Potential Loyalists
16466,19,185,1490.6299999999999,3,Potential Loyalists
16468,106,43,712.62,0,At-Risk Customers
16469,150,22,168.53,0,At-Risk Customers
16470,32,310,1636.46,3,Potential Loyalists
16471,29,44,743.13,3,Potential Loyalists
16472,70,30,538.6,3,Potential Loyalists
16473,10,10,154.72,3,Potential Loyalists
16476,67,21,306.75,3,Potential Loyalists
16477,7,110,1769.77,3,Potential Loyalists
16481,318,14,291.68,2,Hibernating / Low-Value
16485,68,96,1714.41,3,Potential Loyalists
16486,173,7,134.36,0,At-Risk Customers
16487,213,33,170.65,0,At-Risk Customers
16489,16,4,77.5,3,Potential Loyalists
16490,72,13,205.41,3,Potential Loyalists
16491,49,46,787.8,3,Potential Loyalists
16492,176,23,385.56,0,At-Risk Customers
16493,80,43,400.92,3,Potential Loyalists
16496,67,37,636.8199999999999,3,Potential Loyalists
16497,49,176,3106.89,3,Potential Loyalists
16499,10,112,1864.67,3,Potential Loyalists
16500,10,21,334.65,3,Potential Loyalists
16501,19,198,1012.28,3,Potential Loyalists
16502,256,35,160.82,2,Hibernating / Low-Value
16503,31,115,1912.46,3,Potential Loyalists
16507,208,42,142.81,0,At-Risk Customers
16508,266,42,213.35,2,Hibernating / Low-Value
16510,8,105,1558.55,3,Potential Loyalists
16511,33,139,728.01,3,Potential Loyalists
16515,15,123,1455.69,3,Potential Loyalists
16518,57,23,397.6,3,Potential Loyalists
16519,1,28,290.18,3,Potential Loyalists
16520,1,255,1369.1,3,Potential Loyalists
16521,51,232,981.41,3,Potential Loyalists
16522,71,14,346.6,3,Potential Loyalists
16523,51,66,1823.26,3,Potential Loyalists
16524,82,51,273.49,3,Potential Loyalists
16525,2,110,4294.02,3,Potential Loyalists
16526,220,14,236.65,0,At-Risk Customers
16527,60,60,967.28,3,Potential Loyalists
16529,113,91,1267.15,0,At-Risk Customers
16530,304,2,38.4,2,Hibernating / Low-Value
16531,17,52,877.46,3,Potential Loyalists
16534,278,30,429.6,2,Hibernating / Low-Value
16535,21,42,337.09,3,Potential Loyalists
16537,277,4,23.35,2,Hibernating / Low-Value
16538,177,41,300.52,0,At-Risk Customers
16539,9,98,2012.65,3,Potential Loyalists
16540,50,37,226.7,3,Potential Loyalists
16541,371,34,352.33,2,Hibernating / Low-Value
16542,37,9,137.7,3,Potential Loyalists
16543,227,15,258.07,2,Hibernating / Low-Value
16544,155,10,235.1,0,At-Risk Customers
16545,11,2,117.0,3,Potential Loyalists
16546,8,32,1564.1,3,Potential Loyalists
16547,182,25,97.85,0,At-Risk Customers
16548,235,5,17.4,2,Hibernating / Low-Value
16549,33,2248,8661.15,3,Potential Loyalists
16550,4,549,6835.7,3,Potential Loyalists
16551,59,36,665.97,3,Potential Loyalists
16552,9,4,69.78999999999999,3,Potential Loyalists
16553,32,98,3343.5299999999997,3,Potential Loyalists
16554,22,104,1769.17,3,Potential Loyalists
16555,141,27,744.49,0,At-Risk Customers
16556,11,253,3903.4900000000002,3,Potential Loyalists
16558,2,294,4680.39,3,Potential Loyalists
16559,33,18,185.2,3,Potential Loyalists
16560,33,121,1861.87,3,Potential Loyalists
16562,112,34,223.86,0,At-Risk Customers
16563,36,48,1243.15,3,Potential Loyalists
16564,205,5,87.80000000000001,0,At-Risk Customers
16565,122,6,185.35,0,At-Risk Customers
16568,63,2,183.6,3,Potential Loyalists
16569,267,19,462.67,2,Hibernating / Low-Value
16570,15,91,2088.41,3,Potential Loyalists
16571,31,150,2514.0,3,Potential Loyalists
16574,59,58,850.34,3,Potential Loyalists
16576,56,31,515.37,3,Potential Loyalists
16577,302,23,380.0,2,Hibernating / Low-Value
16578,262,9,156.6,2,Hibernating / Low-Value
16579,61,11,224.7,3,Potential Loyalists
16583,9,18,297.95,3,Potential Loyalists
16584,68,41,919.08,3,Potential Loyalists
16585,229,18,341.59000000000003,2,Hibernating / Low-Value
16586,80,16,703.63,3,Potential Loyalists
16588,22,66,1128.68,3,Potential Loyalists
16589,86,11,153.12,3,Potential Loyalists
16590,36,25,383.2,3,Potential Loyalists
16592,11,207,3553.08,3,Potential Loyalists
16593,26,44,431.91,3,Potential Loyalists
16595,12,384,1370.99,3,Potential Loyalists
16596,2,17,289.68,3,Potential Loyalists
16599,21,12,172.8,3,Potential Loyalists
16600,10,69,1156.79,3,Potential Loyalists
16601,26,37,352.63,3,Potential Loyalists
16602,24,11,235.25,3,Potential Loyalists
16604,198,11,335.55,0,At-Risk Customers
16606,40,19,293.91,3,Potential Loyalists
16607,35,113,1919.3,3,Potential Loyalists
16608,89,114,1021.9,3,Potential Loyalists
16611,39,93,1478.74,3,Potential Loyalists
16612,15,94,1909.67,3,Potential Loyalists
16614,38,22,663.65,3,Potential Loyalists
16615,262,17,263.8,2,Hibernating / Low-Value
16619,19,93,1520.24,3,Potential Loyalists
16620,25,80,1410.96,3,Potential Loyalists
16622,179,9,147.35,0,At-Risk Customers
16623,37,41,702.74,3,Potential Loyalists
16625,58,71,1230.23,3,Potential Loyalists
16628,43,7,117.3,3,Potential Loyalists
16630,43,4,106.8,3,Potential Loyalists
16631,117,73,1735.79,0,At-Risk Customers
16632,121,27,406.4,0,At-Risk Customers
16634,8,66,1147.9,3,Potential Loyalists
16635,42,25,473.0,3,Potential Loyalists
16636,74,48,1532.82,3,Potential Loyalists
16638,4,46,749.81,3,Potential Loyalists
16639,45,28,441.47,3,Potential Loyalists
16640,33,13,179.4,3,Potential Loyalists
16641,337,24,323.4,2,Hibernating / Low-Value
16642,51,16,292.03999999999996,3,Potential Loyalists
16643,58,28,435.6,3,Potential Loyalists
16645,371,14,160.39,2,Hibernating / Low-Value
16646,85,25,406.8,3,Potential Loyalists
16647,78,15,252.57999999999998,3,Potential Loyalists
16648,91,18,382.14,3,Potential Loyalists
16649,156,14,211.78,0,At-Risk Customers
16650,56,66,1235.35,3,Potential Loyalists
16651,222,6,136.2,2,Hibernating / Low-Value
16652,40,94,4807.96,3,Potential Loyalists
16654,4,49,897.35,3,Potential Loyalists
16655,47,332,2360.17,3,Potential Loyalists
16656,56,24,1235.85,3,Potential Loyalists
16658,4,57,583.68,3,Potential Loyalists
16660,58,6,230.3,3,Potential Loyalists
16661,176,61,635.83,0,At-Risk Customers
16662,30,26,129.35,3,Potential Loyalists
16664,205,7,83.7,0,At-Risk Customers
16666,257,17,96.88,2,Hibernating / Low-Value
16668,23,29,461.32,3,Potential Loyalists
16670,29,224,3703.84,3,Potential Loyalists
16673,315,18,168.93,2,Hibernating / Low-Value
16675,77,20,354.11,3,Potential Loyalists
16676,38,35,551.1,3,Potential Loyalists
16677,47,45,790.9200000000001,3,Potential Loyalists
16679,2,13,436.86,3,Potential Loyalists
16680,170,15,330.35,0,At-Risk Customers
16681,277,5,151.5,2,Hibernating / Low-Value
16683,169,17,294.75,0,At-Risk Customers
16684,15,156,6889.98,3,Potential Loyalists
16686,25,511,1882.7,3,Potential Loyalists
16687,26,7,127.03,3,Potential Loyalists
16690,29,7,127.45,3,Potential Loyalists
16691,54,9,118.98,3,Potential Loyalists
16693,47,110,608.39,3,Potential Loyalists
16694,359,2,58.35,2,Hibernating / Low-Value
16695,197,33,161.5,0,At-Risk Customers
16699,16,55,621.3199999999999,3,Potential Loyalists
16700,2,208,3733.62,3,Potential Loyalists
16701,59,87,2268.63,3,Potential Loyalists
16702,51,75,764.27,3,Potential Loyalists
16704,254,56,607.86,2,Hibernating / Low-Value
16705,38,239,9912.821,3,Potential Loyalists
16707,36,60,439.4,3,Potential Loyalists
16709,15,192,4061.4900000000002,3,Potential Loyalists
16710,4,557,3293.27,3,Potential Loyalists
16711,15,7,551.81,3,Potential Loyalists
16712,37,80,570.99,3,Potential Loyalists
16713,2,640,5151.86,3,Potential Loyalists
16714,306,22,357.32,2,Hibernating / Low-Value
